Reference type,Reference,Document reference,Type,Location,Category,SKU,Product,Quantity in,Cost in,Quantity out,Cost out,Total qty,Total cost
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24051,TEXTURED FRINGE CELERY 35X50,1,117.51,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24053,RUFFLED LINEN SOFT PEACH 45X45,2,235.47,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24054,RUFFLED LINEN AQUAMARINE 45X45,10,"1,370.84",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24056,RUFFLED LINEN PISTACHIO 45X45,23,"3,493.50",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24057,RUFFLED LINEN CELERY 45X45,11,"1,696.38",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24155,CUSHION JAIPUR FOUNTAIN CORAL 35x50,3,309.92,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24156,CUSHION JAIPUR FOUNTAIN AQUA 45X45,1,103.08,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24264,PRINCE PAISLEY BLUE 60X60,6,"1,153.03",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24271,CUSHION TURTLE DOVE MINT 55X55,7,"1,130.78",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24272,CUSHION TURTLE DOVE AQUA 55X55,2,261.34,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24278,CUSHION VELVET GARDEN ROSE 40X60,1,142.17,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24412,TWO TONE FULLARD GREEN 60X60,1,189.56,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24415,VELVET IKAT ORANGE 40X60,2,203.37,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24416,VELVET IKAT SOFT PINK 40X60,3,516.87,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24423,PRETTY MARIGOLD SUMMER 50X50,11,"1,869.39",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24424,PRETTY MARIGOLD BLUE 50X50,2,291.42,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24425,LINEN VELVET TONAL AQUA 50X50,4,685.6,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24426,LINEN VELVET TONAL JADE 50X50,5,770.76,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24428,FABRIC TASSEL BLUE 45X45,5,631.27,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24429,FABRIC TASSEL AQUA 45X45,6,683.7,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24431,FABRIC TASSEL GREEN 45X45,9,867.22,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24437,PRAISE THE LORD BLUE 60X60,1,179.34,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24488,CUSHION CIRCLE BLOCK MAUVE/BRICK 45X45,1,183.96,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24610,PALACE TILE BLUE 50X50,3,421.57,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,24740,TIBET IKAT AQUA 60X60,9,"1,433.05",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25007,VELVET STITCHED AQUA 40x60,1,142.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25009,VELVET STITCHED GREEN 40x60,1,152.75,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25010,VELVET STITCHED GREEN 60x60,2,331.97,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25012,VELVET STITCHED NAVY 60x60,7,915.95,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25013,VELVET STITCHED EMERALD 40x60,6,708.56,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25014,VELVET STITCHED EMERALD 60x60,6,825.57,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25015,VELVET STITCHED AUBERGINE 40x60,2,232.52,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25016,VELVET STITCHED AUBERGINE 60x60,1,146.47,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25048,FRINGE SLUB JADE 45x45,10,"1,119.02",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25049,FRINGE SLUB GREEN 45x45,12,"1,437.57",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25050,FRINGE SLUB AQUA 45x45,7,823.65,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25051,FRINGE SLUB TERRACOTTA 45x45,10,"1,202.98",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25052,FRINGE SLUB CORAL 45x45,6,658.81,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25053,FRINGE SLUB JADE 60x60,9,"1,866.72",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25054,FRINGE SLUB GREEN 60x60,2,432.22,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25055,FRINGE SLUB AQUA 60x60,18,"3,806.59",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25056,FRINGE SLUB TERRACOTTA 60x60,9,"1,616.40",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25057,FRINGE SLUB CORAL 60x60,9,"1,580.22",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25058,FRINGE SLUB JADE 40x60,9,"1,579.13",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25059,FRINGE SLUB GREEN 40x60,10,"1,341.45",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25060,FRINGE SLUB AQUA 40x60,12,"2,095.41",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25061,FRINGE SLUB TERRACOTTA 40x60,11,"1,428.68",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25062,FRINGE SLUB CORAL 40x60,3,531.29,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25065,FLORAL MONSOON BLOOM 60x60,16,"3,366.40",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25066,FLORAL MONSOON BLOOM 40x60,9,"1,454.72",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25069,GRAND MUGHAL BUTI 45x45,18,"2,365.37",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25070,GRAND MUGHAL BUTI 35x55,4,561.2,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25073,GRAND NEEM BUTI 45x45,6,624.26,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25074,GRAND NEEM BUTI 35x55,8,800.71,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25076,BANGALORE BLUE 45x45,16,"2,035.65",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25077,SUNDAR SUZANI 35x60,6,"1,165.77",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25083,SUZANI WOOL PINK/CORAL 40x60,19,"4,147.21",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25084,SUZANI WOOL AQUA/TEAL 40x60,23,"5,251.07",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25161,COURTYARD AQUA 60x60,5,"1,143.61",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25162,COURTYARD PINK 60x60,1,228.72,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25163,RANJU’S FLOWER PINK 50x50,4,735.87,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25164,RANJU’S FLOWER AQUA 50x50,7,"1,235.14",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25165,SUZANI BOUQUET PINK 50X50,8,"1,392.14",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25168,PRETTY MARIGOLD GREEN 50x50,13,"2,332.48",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25169,ROUND FERN AQUA,3,258.25,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25170,ROUND FERN PINK,17,"1,472.51",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25306,BANGALORE AQUA 45x45,4,484.45,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25307,BANGALORE PINK 45x45,12,"1,484.79",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25308,SUNDAR SUZANI DUSTY AQUA 35x60,7,"1,366.19",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25310,MEADOW BLOSSOM 60x60,1,115.38,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25311,GOLDEN BLOOM MUSTARD 40x40,1,52.26,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25313,DEHLI DAISY 45x45,2,187.36,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25314,BLOSSOM BRICK 35x50,2,187.36,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25318,CUSHION MAHAL SPICE 45x45,1,102.94,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25334,CUSHION ORCHARD THISTLE 50x50,1,117.36,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25342,CUSHION MAHAL BUTI 45x45,2,138.63,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25350,CUSHION MAHAL VINE 40x60,1,105.37,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25451,MAHAL RAJ 50x50,3,390.43,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25455,SPICED FLORAL 55x55,2,303.9,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25457,SPICED GARDEN 50x50,4,520.58,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25458,SPICED MARIGOLD 50x50,1,130.14,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25461,SPICED ROSE BUSH 40x60,1,130.14,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25462,NILA MARIGOLD 50x50,1,130.14,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25463,NILA POMEGRANATE 40x60,1,130.14,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25481,BIRD OF PARADISE STRAWBERRY 60X60,6,994.24,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25489,BOLSTER MINI ROSE S,1,79,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25490,BOLSTER PINTUCK LATTICE S,3,262.43,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25491,BOLSTER PINK POPPY S,1,104.44,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25503,MINT JALI 50X50,1,106,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25523,SUZANI WOOL BLUE 40X60,9,"1,635.25",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25524,SUZANI WOOL GREEN 40X60,4,679.91,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25525,SUNDAR SUZANI STONE 35x60,3,597.16,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25528,TWO TONE FULLARD MONSOON BLUE 60x60,16,"4,493.84",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25529,TWO TONE FULLARD SUNDAR BLUSH 60X60,9,"2,054.66",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25530,TWO TONE FULLARD MISTY GREEN 60X60,11,"2,538.24",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25661,ZOYA PETAL 40X40,16,962.16,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25662,BLOSSOM TRAIL 50X50,16,"1,924.33",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25663,PINK PETAL SWIRL 30X50,14,"1,508.84",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25664,SECRET GARDEN 50X50,8,962.16,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25666,MEERA BLUE 50X50,16,"1,924.33",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions,25667,PALM STRIPE 40X40,12,721.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Cushions Total,,,710,"109,671.38",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Dohar,24535,DOHAR THISTLE BRICK,1,609,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Dohar,24536,DOHAR BOMBAY BLOOM,2,"1,218.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Dohar Total,,,3,"1,827.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Duvet Covers,12002,GREEN CANDELABRA BLOCK PRINT 3/4,1,402.45,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Duvet Covers,12008,GREY NEHRU BLOCK PRINT 3/4,1,402.45,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Duvet Covers,24539,DUVET VILLAGE VINE DBL,15,"8,569.50",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Duvet Covers,24541,DUVET MONSOON TEMPLE JADE DBL,24,"13,364.96",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Duvet Covers,24543,DUVET DELICATE PAISLEY BLUE DBL,11,"6,284.30",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Duvet Covers Total,,,52,"29,023.66",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,10173,ASSORTED POTTERY CANDLES,13,"2,195.19",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,12543,VELVET POUCHES ASSORTED,1,48,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24094,SARONG PIPA,5,405.28,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24096,SARONG ALLY,16,"1,296.88",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24097,SARONG OLIVIA,42,"3,404.32",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24098,SARONG ELLA,26,"2,107.44",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24099,SARONG LILY,29,"2,350.60",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24679,TEDDY BEAR BLUE,4,477.06,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24684,TRINKET TRAY,77,"14,424.04",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24686,FESTIVE FLAGS,156,"6,476.42",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24693,FRAGRANCE SACHET RAJAT OUDH,3,96.33,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24694,FRAGRANCE SACHET NIMBU MASALA,55,"1,775.68",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24700,GIFTWRAP,5,108.5,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24704,AJ CANDLE GREENHOUSE,3,312.72,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24705,AJ CANDLE NIGHT BLOOM,5,521.2,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24706,AJ CANDLE PINK PETAL,2,208.48,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24707,AJ CANDLE WILD ORCHARD,2,208.48,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24712,GLYCERINE SOAP,226,"6,749.60",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24731,CARD DRAGON'S WHISPER,7,33.6,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,24735,CARD WHISPY FLORALS,3,14.4,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25018,VELVET POUCHES BOTANICAL GARDEN PINK,1,47.45,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25025,ASSORTED TOILETRY BAG SMALL,3,92.44,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25026,ASSORTED TOILETRY BAG MEDIUM,34,"1,464.34",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25027,ASSORTED TOILETRY BAG LARGE,2,124.21,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25028,ASSORTED TOTE BAG,1,158.67,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25032,VELVET POUCH BIRD OF PARADISE PINK,1,47.45,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25033,VELVET POUCH BOTANICAL GARDEN TEAL,4,189.79,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25046,TEA TOWEL CORAL,4,422.38,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25047,TEA TOWEL WASHED BLUE,3,316.78,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25087,TOTE BAG MONSOON DAISY,1,134.55,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25088,TOTE BAG MEADOW MIST,1,134.55,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25089,TOTE BAG PEACOCK SUNSET,1,134.55,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25467,GIFT BAG AQUA LARGE,6,114.59,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25482,POTTERY TEA LIGHT CANDLE,1,136.96,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25483,DECORATIVE VASE MEDIUM,4,"3,600.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25487,CHRISTMAS STOCKING,20,"2,684.45",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25488,PRINTED SOFT NOTEBOOK,67,"2,837.45",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25534,TOILETRY BAG MORNING MINT S,1,30.55,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25535,TOILETRY BAG TURQ TULIP L,12,739.44,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25536,TOILETRY BAG TURQ TULIP M,1,42.82,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25538,TOILETRY BAG MONSOON DAISY L,1,61.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25541,TOILETRY BAG INDIGO DEWDROP L,1,61.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25545,TOILETRY BAG LAGOON LILY M,1,42.82,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25546,TOILETRY BAG LAGOON LILY S,1,30.55,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25548,TOILETRY BAG GULAB TULIP M,1,42.82,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25549,TOILETRY BAG GULAB TULIP S,3,91.65,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25550,TOILETRY BAG CORAL MOON L,5,308.1,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25551,TOILETRY BAG CORAL MOON M,10,428.2,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25553,TOILETRY BAG CHERRY CHARM L,1,61.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25559,TOILETRY BAG RANI ROSE L,2,123.24,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25570,CARDS SET OF 4 IKATS,62,"1,116.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25571,CARDS SET OF 4 PASTELS,62,"1,116.00",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25572,CARDS SET OF 4 BUTAS,55,990,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25573,CARDS SINGLE IKAT BREEZE,28,106.4,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25574,CARDS SINGLE BUTI BLUE,25,95,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25575,CARDS SINGLE MOTIF BLUE,3,11.4,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25576,CARDS SINGLE FLORAL FANTASY,19,72.2,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25577,CARDS SINGLE WHIMSY GARDEN,14,53.2,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25578,CARDS SINGLE IKAT PINK,21,79.8,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25631,TOTE BAG INDIGO PALACE,1,169.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25633,TOTE BAG RAINY MEADOW,2,339.24,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25634,TOTE BAG CRIMSON MONSOON,1,169.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25635,TOTE BAG PINK RANGOLI BLOOM,1,169.62,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25641,TOTE BAG RUBY MONSOON,2,339.24,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25643,TOTE BAG RED HORIZON,3,508.86,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25645,DUFFEL BAG FLORAL SUNSET,3,368.83,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25646,DUFFEL BAG SUMMER NOMAD,2,245.89,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting,25647,DUFFEL BAG JAIPUR JOURNEY,1,122.94,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Gifting Total,,,"1,179.00","63,993.73",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,10364,KANTHA BLUE SUZANI SGL,1,333.76,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,10365,KANTHA BLUE SUZANI DBL,7,"3,671.33",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,11755,KANTHA GREY KING SPADE SGL,1,450,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,12292,KANTHA VOGUE IKAT RED SGL,8,"2,499.60",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,12293,KANTHA VOGUE IKAT RED DBL,15,"7,398.75",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,12295,KANTHA VOGUE IKAT ORANGE DBL,5,"2,466.24",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,12318,KANTHA GRAND IKAT GREY SGL,6,"2,200.92",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,12319,KANTHA GRAND IKAT GREY DBL,3,"1,768.60",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24058,KANTHA PAINTED GLORY SGL,2,791,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24059,KANTHA PAINTED GLORY DBL,12,"6,783.04",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24060,KANTHA LODHI GARDEN CHERRY SGL,12,"4,972.14",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24061,KANTHA LODHI GARDEN CHERRY DBL,1,714.09,0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24062,KANTHA LODHI GARDEN JADE SGL,4,"1,846.79",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24063,KANTHA LODHI GARDEN JADE DBL,3,"2,144.66",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24074,KANTHA SUZANI PINK SGL,19,"6,341.39",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24075,KANTHA SUZANI PINK DBL,28,"14,685.32",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24076,KANTHA SUZANI GREEN SGL,13,"4,338.84",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24077,KANTHA SUZANI GREEN DBL,20,"10,489.51",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24078,KANTHA SUZANI SPLENDOR SGL,4,"1,335.03",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24079,KANTHA SUZANI SPLENDOR DBL,8,"4,195.81",0,0,,
StockTake,ST-03179,Year end Stock take,In,The Taj Mahal,Kantha,24081,KANTHA BOTANICAL GARDEN AQUA SGL,11,"3,671.33",0,0,,
